Date,retweet,likes,reply,num,image,video,gif
2021-02-23 14:00:00,2,4,2,7,1,0,0
2021-02-23 15:00:00,3,11,0,9,2,0,0
2021-02-23 16:00:00,2,9,2,4,2,0,0
2021-02-23 17:00:00,3,16,0,8,1,1,0
2021-02-23 18:00:00,3,14,0,6,3,0,0
2021-02-23 19:00:00,2,5,0,2,0,1,0
2021-02-23 20:00:00,2,13,0,7,1,0,0
2021-02-23 21:00:00,81,258,30,62,3,0,0
2021-02-23 22:00:00,44,157,31,19,4,0,0
2021-02-23 23:00:00,14,28,3,18,1,1,0
2021-02-24 00:00:00,2,6,0,12,3,0,0
2021-02-24 01:00:00,3,15,5,12,2,0,0
2021-02-24 02:00:00,6,37,5,14,2,0,0
2021-02-24 03:00:00,9,45,10,6,1,0,0
2021-02-24 04:00:00,4,14,1,9,2,1,0
2021-02-24 05:00:00,3,3,0,4,0,0,0
2021-02-24 06:00:00,2,1,0,3,1,0,0
2021-02-24 07:00:00,0,1,0,1,0,0,0
2021-02-24 08:00:00,3,4,1,6,1,0,0
2021-02-24 09:00:00,0,0,1,2,1,0,0
2021-02-24 10:00:00,1,7,0,3,2,0,0
2021-02-24 11:00:00,8,7,1,5,0,0,0
2021-02-24 12:00:00,16,54,7,14,4,0,0
2021-02-24 13:00:00,14,48,6,16,3,0,0
2021-02-24 14:00:00,9,46,3,9,0,0,0
2021-02-24 15:00:00,3,21,1,16,3,0,0
2021-02-24 16:00:00,7,20,6,12,5,0,0
2021-02-24 17:00:00,17,38,5,9,2,0,0
2021-02-24 18:00:00,29,58,6,22,4,0,0
2021-02-24 19:00:00,38,203,40,13,3,0,0
2021-02-24 20:00:00,880,4412,275,275,72,3,0
2021-02-24 21:00:00,2632,18757,753,638,152,15,0
2021-02-24 22:00:00,824,4575,587,243,55,9,0
2021-02-24 23:00:00,75,373,57,282,94,9,0
2021-02-25 00:00:00,118,787,107,284,114,3,0
2021-02-25 01:00:00,226,739,136,184,69,1,0
2021-02-25 02:00:00,88,419,54,145,60,2,0
2021-02-25 03:00:00,140,685,38,106,27,6,0
2021-02-25 04:00:00,91,316,33,106,41,1,0
2021-02-25 05:00:00,37,147,17,71,33,1,0
2021-02-25 06:00:00,21,60,6,68,27,0,0
2021-02-25 07:00:00,291,787,41,73,34,0,0
2021-02-25 08:00:00,21,68,18,82,23,2,0
2021-02-25 09:00:00,50,194,32,61,23,3,0
2021-02-25 10:00:00,83,344,31,87,25,0,0
2021-02-25 11:00:00,49,123,8,82,19,2,0
2021-02-25 12:00:00,155,855,158,82,24,1,0
2021-02-25 13:00:00,163,802,66,128,29,2,0
2021-02-25 14:00:00,222,1138,91,165,24,3,0
2021-02-25 15:00:00,209,1077,83,164,34,3,0
2021-02-25 16:00:00,213,944,63,104,18,5,0
2021-02-25 17:00:00,220,870,73,128,28,1,0
2021-02-25 18:00:00,460,3114,142,158,43,1,0
2021-02-25 19:00:00,123,361,70,105,26,6,0
2021-02-25 20:00:00,63,192,37,93,45,0,0
2021-02-25 21:00:00,32,130,12,73,39,1,0
2021-02-25 22:00:00,68,235,30,61,29,0,0
2021-02-25 23:00:00,36,124,15,89,52,2,0
2021-02-26 00:00:00,41,86,5,77,50,0,0
2021-02-26 01:00:00,35,56,6,54,33,1,0
2021-02-26 02:00:00,16,41,8,31,14,2,0
2021-02-26 03:00:00,24,75,9,36,15,2,0
2021-02-26 04:00:00,67,304,28,26,11,0,0
2021-02-26 05:00:00,23,69,9,31,13,1,0
2021-02-26 06:00:00,10,22,3,17,9,1,0
2021-02-26 07:00:00,22,36,0,34,22,3,0
2021-02-26 08:00:00,69,80,12,57,42,2,0
2021-02-26 09:00:00,18,76,6,26,4,0,0
2021-02-26 10:00:00,17,50,3,19,3,0,0
2021-02-26 11:00:00,12,39,3,20,1,0,0
2021-02-26 12:00:00,41,130,10,45,7,1,0
2021-02-26 13:00:00,102,323,61,48,11,1,0
2021-02-26 14:00:00,63,311,17,67,16,0,0
2021-02-26 15:00:00,132,491,60,54,13,2,0
2021-02-26 16:00:00,35,154,25,55,13,3,0
2021-02-26 17:00:00,49,243,32,38,7,1,0
2021-02-26 18:00:00,37,214,32,52,14,1,0
2021-02-26 19:00:00,49,230,16,53,12,1,0
2021-02-26 20:00:00,162,701,82,47,11,2,0
2021-02-26 21:00:00,71,275,30,23,6,0,0
2021-02-26 22:00:00,24,72,11,26,6,0,0
2021-02-26 23:00:00,54,387,12,23,5,0,0
2021-02-27 00:00:00,7,33,4,11,4,2,0
2021-02-27 01:00:00,25,75,11,6,1,0,0
2021-02-27 02:00:00,16,66,11,10,1,0,0
2021-02-27 03:00:00,7,6,1,9,1,0,0
2021-02-27 04:00:00,3,9,0,8,0,0,0
2021-02-27 05:00:00,31,115,15,12,1,0,0
2021-02-27 06:00:00,3,3,0,2,0,0,0
2021-02-27 07:00:00,0,4,1,5,0,0,0
2021-02-27 08:00:00,21,56,9,11,1,0,0
2021-02-27 09:00:00,2,4,0,4,0,0,0
2021-02-27 10:00:00,5,6,0,5,1,0,0
2021-02-27 11:00:00,0,0,0,1,1,0,0
2021-02-27 12:00:00,2,7,2,6,3,0,0
2021-02-27 13:00:00,3,11,3,9,2,0,0
2021-02-27 14:00:00,1,13,3,7,4,0,0
2021-02-27 15:00:00,7,12,5,11,3,0,0
2021-02-27 16:00:00,6,12,8,9,0,0,0
2021-02-27 17:00:00,18,56,3,7,0,0,0
2021-02-27 18:00:00,11,41,8,11,4,1,0
2021-02-27 19:00:00,0,15,3,6,1,0,0
2021-02-27 20:00:00,10,45,8,17,5,1,0
2021-02-27 21:00:00,13,35,2,11,3,0,0
2021-02-27 22:00:00,11,74,13,4,0,0,0
2021-02-27 23:00:00,3,28,8,6,0,0,0
2021-02-28 00:00:00,10,37,5,9,1,0,0
2021-02-28 01:00:00,3,12,3,10,1,1,0
2021-02-28 02:00:00,2,14,3,4,0,0,0
2021-02-28 03:00:00,0,2,1,2,1,0,0
2021-02-28 04:00:00,3,5,0,4,0,0,0
2021-02-28 05:00:00,3,11,0,5,1,1,0
2021-02-28 06:00:00,0,2,1,2,0,0,0
2021-02-28 07:00:00,3,4,1,1,0,0,0
2021-02-28 08:00:00,3,10,0,3,1,0,0
2021-02-28 09:00:00,1,1,0,2,1,0,0
2021-02-28 10:00:00,1,3,2,3,1,0,0
2021-02-28 11:00:00,1,3,0,2,2,0,0
2021-02-28 12:00:00,1,2,0,2,1,0,0
2021-02-28 13:00:00,1,3,0,2,0,0,0
2021-02-28 14:00:00,6,12,3,5,0,0,0
2021-02-28 15:00:00,4,13,1,3,1,0,0
2021-02-28 16:00:00,3,46,14,12,2,1,0
2021-02-28 17:00:00,11,30,1,5,4,0,0
2021-02-28 18:00:00,6,22,2,12,1,0,0
2021-02-28 19:00:00,0,4,0,2,1,0,0
2021-02-28 20:00:00,8,39,2,14,8,0,0
2021-02-28 21:00:00,8,45,5,12,7,0,0
2021-02-28 22:00:00,16,82,6,6,3,0,0
2021-02-28 23:00:00,102,282,20,7,1,0,0
2021-03-01 00:00:00,5,12,6,6,2,0,0
2021-03-01 01:00:00,13,24,4,14,1,0,0
2021-03-01 02:00:00,12,22,2,7,0,0,0
2021-03-01 03:00:00,5,18,7,9,1,0,0
2021-03-01 04:00:00,5,26,1,7,4,0,0
2021-03-01 05:00:00,14,35,8,13,7,0,0
2021-03-01 06:00:00,8,38,12,14,8,2,0
2021-03-01 07:00:00,4,7,2,5,1,0,0
2021-03-01 08:00:00,4,22,6,5,2,0,0
2021-03-01 09:00:00,7,7,3,7,1,0,0
2021-03-01 10:00:00,2,3,0,4,0,0,0
2021-03-01 11:00:00,19,52,7,10,1,0,0
2021-03-01 12:00:00,51,171,15,15,8,0,0
2021-03-01 13:00:00,24,98,6,17,7,1,0
2021-03-01 14:00:00,19,61,7,22,5,0,0
2021-03-01 15:00:00,7,35,3,17,3,0,0
2021-03-01 16:00:00,16,92,13,19,7,0,0
2021-03-01 17:00:00,58,133,8,31,3,0,0
2021-03-01 18:00:00,20,57,2,16,7,1,0
2021-03-01 19:00:00,28,95,2,32,6,1,0
2021-03-01 20:00:00,33,261,35,44,12,1,0
2021-03-01 21:00:00,7,35,3,17,11,0,0
2021-03-01 22:00:00,14,44,0,18,7,0,0
2021-03-01 23:00:00,18,69,7,19,8,1,0
2021-03-02 00:00:00,22,66,16,15,7,0,0
2021-03-02 01:00:00,21,80,4,15,7,2,0
2021-03-02 02:00:00,1,9,2,7,1,0,0
2021-03-02 03:00:00,2,19,2,7,1,0,0
2021-03-02 04:00:00,20,108,9,11,1,1,0
2021-03-02 05:00:00,4,23,0,13,7,1,0
2021-03-02 06:00:00,6,12,1,12,5,0,0
2021-03-02 07:00:00,0,1,0,4,0,0,0
2021-03-02 08:00:00,5,8,1,5,2,0,0
2021-03-02 09:00:00,0,2,0,3,1,0,0
2021-03-02 10:00:00,6,14,0,6,4,0,0
2021-03-02 11:00:00,6,23,1,2,0,0,0
2021-03-02 12:00:00,74,205,16,14,6,0,0
2021-03-02 13:00:00,2,20,3,9,5,0,0
2021-03-02 14:00:00,8,56,18,19,5,0,0
2021-03-02 15:00:00,20,129,6,31,9,0,0
2021-03-02 16:00:00,11,40,4,20,4,0,0
2021-03-02 17:00:00,9,28,4,18,2,0,0
2021-03-02 18:00:00,7,30,3,22,7,0,0
2021-03-02 19:00:00,23,92,4,17,3,0,0
2021-03-02 20:00:00,17,90,18,19,2,0,0
2021-03-02 21:00:00,26,108,4,15,2,0,0
2021-03-02 22:00:00,20,105,8,19,8,1,0
2021-03-02 23:00:00,10,23,6,9,3,0,0
2021-03-03 00:00:00,20,69,6,7,1,0,0
2021-03-03 01:00:00,17,47,7,13,9,0,0
2021-03-03 02:00:00,2,8,0,4,4,0,0
2021-03-03 03:00:00,12,70,5,8,4,0,0
2021-03-03 04:00:00,3,6,0,3,1,0,0
2021-03-03 05:00:00,7,34,4,10,2,0,0
2021-03-03 06:00:00,2,16,3,3,2,0,0
2021-03-03 07:00:00,2,4,2,3,3,0,0
2021-03-03 08:00:00,0,1,0,1,0,0,0
2021-03-03 09:00:00,5,5,0,7,0,0,0
2021-03-03 10:00:00,1,10,1,6,1,0,0
2021-03-03 11:00:00,13,41,3,7,2,0,0
2021-03-03 12:00:00,24,118,6,8,2,0,0
2021-03-03 13:00:00,19,207,16,21,1,9,0
2021-03-03 14:00:00,24,99,7,22,11,1,0
2021-03-03 15:00:00,38,135,9,23,6,0,0
2021-03-03 16:00:00,21,64,10,29,7,0,0
2021-03-03 17:00:00,14,86,3,14,2,0,0
2021-03-03 18:00:00,6,30,8,10,3,0,0
2021-03-03 19:00:00,43,248,9,16,6,0,0
2021-03-03 20:00:00,32,118,11,20,3,0,0
2021-03-03 21:00:00,29,93,13,28,7,0,0
2021-03-03 22:00:00,12,39,2,16,2,0,0
2021-03-03 23:00:00,7,34,4,9,4,2,0
2021-03-04 00:00:00,23,111,16,11,3,0,0
2021-03-04 01:00:00,19,80,8,7,0,0,0
2021-03-04 02:00:00,9,41,9,7,0,0,0
2021-03-04 03:00:00,2,6,0,4,2,0,0
2021-03-04 04:00:00,7,50,1,4,0,0,0
2021-03-04 05:00:00,24,95,19,5,3,0,0
2021-03-04 06:00:00,2,6,0,3,1,0,0
2021-03-04 07:00:00,0,2,1,1,1,0,0
2021-03-04 08:00:00,1,0,0,1,1,0,0
2021-03-04 09:00:00,5,8,0,2,0,0,0
2021-03-04 10:00:00,0,0,1,1,0,0,0
2021-03-04 11:00:00,3,2,3,4,0,0,0
2021-03-04 12:00:00,1,9,1,6,3,0,0
2021-03-04 13:00:00,0,10,1,6,2,0,0
2021-03-04 14:00:00,39,111,14,17,9,1,0
2021-03-04 15:00:00,11,73,10,20,4,0,0
2021-03-04 16:00:00,79,263,55,14,4,1,0
2021-03-04 17:00:00,3,30,5,15,3,0,0
2021-03-04 18:00:00,13,64,6,21,4,1,0
2021-03-04 19:00:00,84,416,52,70,18,2,0
2021-03-04 20:00:00,34,187,16,35,15,0,0
2021-03-04 21:00:00,6,44,4,15,3,0,0
2021-03-04 22:00:00,17,52,5,12,3,0,0
2021-03-04 23:00:00,4,12,1,5,1,1,0
2021-03-05 00:00:00,1,4,1,5,2,0,0
2021-03-05 01:00:00,18,110,8,7,3,0,0
2021-03-05 02:00:00,8,24,3,13,2,1,0
2021-03-05 03:00:00,96,101,12,10,0,0,0
2021-03-05 04:00:00,94,92,14,6,2,0,0
2021-03-05 05:00:00,3,14,6,7,2,0,0
2021-03-05 06:00:00,0,5,2,3,1,0,0
2021-03-05 07:00:00,1,0,0,1,0,0,0
2021-03-05 08:00:00,4,24,5,5,5,0,0
2021-03-05 09:00:00,1,1,1,4,2,0,0
2021-03-05 10:00:00,1,5,1,2,0,0,0
2021-03-05 11:00:00,14,31,3,9,3,0,0
2021-03-05 12:00:00,24,65,5,16,4,0,0
2021-03-05 13:00:00,57,11,4,10,2,0,0
2021-03-05 14:00:00,13,65,6,37,4,0,0
2021-03-05 15:00:00,20,175,9,67,9,1,0
2021-03-05 16:00:00,36,122,21,49,13,1,0
2021-03-05 17:00:00,63,197,29,17,6,1,0
2021-03-05 18:00:00,0,9,3,11,2,0,0
2021-03-05 19:00:00,32,84,11,19,8,1,0
2021-03-05 20:00:00,4,20,2,13,5,0,0
2021-03-05 21:00:00,118,455,26,13,7,0,0
2021-03-05 22:00:00,2,30,0,15,8,0,0
2021-03-05 23:00:00,6,14,3,13,5,0,0
2021-03-06 00:00:00,4,11,3,6,2,0,0
2021-03-06 01:00:00,2,7,2,6,1,0,0
2021-03-06 02:00:00,8,19,3,6,1,1,0
2021-03-06 03:00:00,3,6,0,7,2,0,0
2021-03-06 04:00:00,1,8,1,4,1,0,0
2021-03-06 05:00:00,4,5,1,5,1,0,0
2021-03-06 06:00:00,7,79,6,6,2,0,0
2021-03-06 07:00:00,0,2,1,2,1,0,0
2021-03-06 08:00:00,6,8,1,8,1,0,0
2021-03-06 09:00:00,28,69,12,15,0,0,0
2021-03-06 11:00:00,0,0,1,1,0,0,0
2021-03-06 12:00:00,4,22,2,5,1,0,0
2021-03-06 13:00:00,0,0,0,2,1,0,0
2021-03-06 14:00:00,7,46,8,6,1,0,0
2021-03-06 15:00:00,2,11,0,3,0,0,0
2021-03-06 16:00:00,22,99,12,19,8,0,0
2021-03-06 17:00:00,6,39,2,20,8,1,0
2021-03-06 18:00:00,5,25,2,9,3,0,0
2021-03-06 19:00:00,2,7,1,6,0,0,0
2021-03-06 20:00:00,4,15,8,8,5,0,0
2021-03-06 21:00:00,2,11,6,7,1,0,0
2021-03-06 22:00:00,2,2,2,3,0,0,0
2021-03-06 23:00:00,21,82,11,6,6,0,0
2021-03-07 00:00:00,3,16,4,6,3,0,0
2021-03-07 01:00:00,0,3,2,1,0,0,0
2021-03-07 02:00:00,10,37,4,3,1,1,0
2021-03-07 03:00:00,6,29,4,8,2,1,0
2021-03-07 04:00:00,2,1,2,3,0,0,0
2021-03-07 05:00:00,8,23,0,2,0,0,0
2021-03-07 06:00:00,0,1,4,4,3,0,0
2021-03-07 07:00:00,0,7,1,3,0,0,0
2021-03-07 08:00:00,0,4,3,3,1,0,0
2021-03-07 10:00:00,0,1,0,1,1,0,0
2021-03-07 11:00:00,0,5,4,3,0,0,0
2021-03-07 12:00:00,5,6,3,7,5,0,0
2021-03-07 13:00:00,4,0,4,6,6,0,0
2021-03-07 14:00:00,0,4,1,12,7,0,0
2021-03-07 15:00:00,0,11,5,8,5,0,0
2021-03-07 16:00:00,14,56,3,7,3,0,0
2021-03-07 17:00:00,17,54,2,17,5,0,0
2021-03-07 18:00:00,1,5,1,8,5,0,0
2021-03-07 19:00:00,0,4,1,2,0,0,0
2021-03-07 20:00:00,11,59,2,13,9,0,0
2021-03-07 21:00:00,6,23,7,7,4,0,0
2021-03-07 22:00:00,7,41,4,9,5,1,0
2021-03-07 23:00:00,4,21,3,10,6,0,0
2021-03-08 00:00:00,5,37,2,8,5,0,0
2021-03-08 01:00:00,0,0,0,1,1,0,0
2021-03-08 02:00:00,9,29,5,8,1,0,0
2021-03-08 03:00:00,1,4,0,6,1,0,0
2021-03-08 04:00:00,11,30,10,10,4,0,0
2021-03-08 05:00:00,9,38,2,3,0,0,0
2021-03-08 06:00:00,15,23,0,11,1,0,0
2021-03-08 07:00:00,2,3,2,3,1,0,0
2021-03-08 08:00:00,1,3,1,4,1,0,0
2021-03-08 09:00:00,43,41,3,9,2,1,0
2021-03-08 10:00:00,2,20,4,2,0,0,0
2021-03-08 11:00:00,8,78,7,6,0,0,0
2021-03-08 12:00:00,155,747,49,55,8,0,0
2021-03-08 13:00:00,113,619,35,57,7,0,0
2021-03-08 14:00:00,62,188,13,59,10,1,0
2021-03-08 15:00:00,40,188,15,56,4,1,0
2021-03-08 16:00:00,136,689,44,107,21,0,0
2021-03-08 17:00:00,244,616,46,126,25,3,0
2021-03-08 18:00:00,208,713,45,73,18,0,0
2021-03-08 19:00:00,74,85,6,35,7,0,0
2021-03-08 20:00:00,65,343,20,46,8,2,0
2021-03-08 21:00:00,54,337,13,34,10,0,0
2021-03-08 22:00:00,24,104,19,32,9,0,0
2021-03-08 23:00:00,41,183,21,16,6,2,0
2021-03-09 00:00:00,17,167,19,20,4,0,0
2021-03-09 01:00:00,7,28,4,15,4,0,0
2021-03-09 02:00:00,6,16,4,8,1,0,0
2021-03-09 03:00:00,4,7,0,11,3,0,0
2021-03-09 04:00:00,7,31,2,16,2,0,0
2021-03-09 05:00:00,2,12,3,7,2,0,0
2021-03-09 06:00:00,24,195,11,5,0,0,0
2021-03-09 07:00:00,6,121,7,3,1,0,0
2021-03-09 08:00:00,1,6,2,9,2,0,0
2021-03-09 09:00:00,62,677,25,21,3,0,0
2021-03-09 10:00:00,16,93,10,23,7,0,0
2021-03-09 11:00:00,39,152,17,25,6,1,0
2021-03-09 12:00:00,34,282,39,29,10,3,0
2021-03-09 13:00:00,113,248,25,33,8,0,0
2021-03-09 14:00:00,143,741,51,59,13,0,0
2021-03-09 15:00:00,218,987,68,83,13,0,0
2021-03-09 16:00:00,28,220,44,44,12,0,0
2021-03-09 17:00:00,68,301,29,49,8,1,0
2021-03-09 18:00:00,59,230,20,38,7,0,0
2021-03-09 19:00:00,18,74,10,30,7,1,0
2021-03-09 20:00:00,27,116,12,31,11,0,0
2021-03-09 21:00:00,61,311,22,80,17,3,0
2021-03-09 22:00:00,162,960,35,22,1,1,0
2021-03-09 23:00:00,26,204,24,15,2,0,0
2021-03-10 00:00:00,150,177,19,25,9,0,0
2021-03-10 01:00:00,35,166,16,23,7,0,0
2021-03-10 02:00:00,5,19,2,8,2,0,0
2021-03-10 03:00:00,8,26,2,9,1,0,0
2021-03-10 04:00:00,1,13,3,6,2,0,0
2021-03-10 05:00:00,16,96,17,12,2,2,0
2021-03-10 06:00:00,12,135,15,7,3,0,0
2021-03-10 07:00:00,39,212,19,17,5,0,0
2021-03-10 08:00:00,3,35,5,16,6,1,0
2021-03-10 09:00:00,9,46,6,15,4,1,0
2021-03-10 10:00:00,66,361,19,19,3,1,0
2021-03-10 11:00:00,11,34,2,20,8,0,0
2021-03-10 12:00:00,18,126,15,31,9,0,0
2021-03-10 13:00:00,72,246,14,36,8,0,0
2021-03-10 14:00:00,41,184,17,57,9,2,0
2021-03-10 15:00:00,630,5624,91,72,13,0,0
2021-03-10 16:00:00,193,1108,113,158,40,5,0
2021-03-10 17:00:00,778,5480,534,399,123,4,0
2021-03-10 18:00:00,242,1411,134,216,59,4,0
2021-03-10 19:00:00,155,721,91,86,27,2,0
2021-03-10 20:00:00,68,469,36,72,19,4,0
2021-03-10 21:00:00,50,222,20,65,24,3,0
2021-03-10 22:00:00,160,754,171,55,14,1,0
2021-03-10 23:00:00,45,272,38,37,6,0,0
2021-03-11 00:00:00,51,204,23,37,13,2,0
2021-03-11 01:00:00,13,75,12,24,11,1,0
2021-03-11 02:00:00,8,21,5,22,8,0,0
2021-03-11 03:00:00,11,57,25,14,3,0,0
2021-03-11 04:00:00,14,35,7,23,1,0,0
2021-03-11 05:00:00,31,105,9,21,4,1,0
2021-03-11 06:00:00,2,51,6,12,7,0,0
2021-03-11 07:00:00,4,12,4,12,3,0,0
2021-03-11 08:00:00,6,34,1,13,3,0,0
2021-03-11 09:00:00,5,34,2,14,2,1,0
2021-03-11 10:00:00,4,24,5,17,5,0,0
2021-03-11 11:00:00,7,22,1,9,1,0,0
2021-03-11 12:00:00,13,44,4,14,2,1,0
2021-03-11 13:00:00,53,184,47,39,8,1,0
2021-03-11 14:00:00,65,195,39,42,15,0,0
2021-03-11 15:00:00,22,128,10,46,9,0,0
2021-03-11 16:00:00,74,343,19,20,6,1,0
2021-03-11 17:00:00,7,60,8,21,1,1,0
2021-03-11 18:00:00,16,92,11,29,9,2,0
2021-03-11 19:00:00,26,82,12,27,8,0,0
2021-03-11 20:00:00,118,650,78,38,6,2,0
2021-03-11 21:00:00,26,127,14,27,7,1,0
2021-03-11 22:00:00,19,106,14,19,4,0,0
2021-03-11 23:00:00,19,74,8,26,5,0,0
2021-03-12 00:00:00,1,7,2,8,1,0,0
2021-03-12 01:00:00,9,23,3,14,1,0,0
2021-03-12 02:00:00,4,7,4,7,2,2,0
2021-03-12 03:00:00,1,8,0,6,0,0,0
2021-03-12 04:00:00,12,94,13,5,2,0,0
2021-03-12 05:00:00,4,20,1,8,3,0,0
2021-03-12 06:00:00,3,12,1,5,2,0,0
2021-03-12 07:00:00,6,14,1,5,1,0,0
2021-03-12 08:00:00,1,5,1,5,1,0,0
2021-03-12 09:00:00,10,43,4,4,2,0,0
2021-03-12 10:00:00,5,6,1,4,2,0,0
2021-03-12 11:00:00,4,14,2,7,2,0,0
2021-03-12 12:00:00,14,47,7,17,6,1,0
2021-03-12 13:00:00,10,31,3,16,3,0,0
2021-03-12 14:00:00,27,129,17,37,8,0,0
2021-03-12 15:00:00,32,266,20,48,11,0,0
2021-03-12 16:00:00,9,94,7,23,5,0,0
2021-03-12 17:00:00,33,119,13,29,7,0,0
2021-03-12 18:00:00,9,87,20,29,3,0,0
2021-03-12 19:00:00,5,57,6,21,3,0,0
2021-03-12 20:00:00,22,47,13,15,6,0,0
2021-03-12 21:00:00,15,71,6,19,2,0,0
2021-03-12 22:00:00,14,70,4,12,4,0,0
2021-03-12 23:00:00,8,16,4,11,2,1,0
2021-03-13 00:00:00,8,15,2,9,2,0,0
2021-03-13 01:00:00,57,341,21,8,3,0,0
2021-03-13 02:00:00,6,12,7,4,0,0,0
2021-03-13 03:00:00,0,2,1,4,0,0,0
2021-03-13 04:00:00,3,4,2,4,1,0,0
2021-03-13 05:00:00,1,1,0,4,1,0,0
2021-03-13 06:00:00,1,2,6,3,1,0,0
2021-03-13 07:00:00,0,0,0,1,1,0,0
2021-03-13 08:00:00,0,1,0,2,1,0,0
2021-03-13 10:00:00,1,2,0,2,1,0,0
2021-03-13 11:00:00,3,2,0,4,2,0,0
2021-03-13 12:00:00,2,5,1,7,3,1,0
2021-03-13 13:00:00,2,15,2,7,3,0,0
2021-03-13 14:00:00,4,10,0,4,1,0,0
2021-03-13 15:00:00,4,15,3,6,1,0,0
2021-03-13 16:00:00,27,216,12,8,3,0,0
2021-03-13 17:00:00,8,17,5,11,3,1,0
2021-03-13 18:00:00,3,16,1,12,2,1,0
2021-03-13 19:00:00,2,20,3,12,3,0,0
2021-03-13 20:00:00,8,20,7,12,5,1,0
2021-03-13 21:00:00,4,4,0,4,0,0,0
2021-03-13 22:00:00,2,19,3,5,1,0,0
2021-03-13 23:00:00,29,83,3,17,5,1,0
2021-03-14 00:00:00,14,40,5,9,0,1,0
2021-03-14 01:00:00,1,1,1,2,1,0,0
2021-03-14 02:00:00,1,3,0,6,2,0,0
2021-03-14 03:00:00,4,7,1,4,2,0,0
2021-03-14 04:00:00,16,24,1,4,1,0,0
2021-03-14 05:00:00,3,5,0,4,0,0,0
2021-03-14 06:00:00,4,16,0,4,0,0,0
2021-03-14 07:00:00,14,28,2,5,3,1,0
2021-03-14 08:00:00,3,10,3,5,3,0,0
2021-03-14 09:00:00,3,4,0,3,1,0,0
2021-03-14 10:00:00,0,1,0,2,1,0,0
2021-03-14 11:00:00,0,0,0,1,0,0,0
2021-03-14 12:00:00,4,8,0,3,1,0,0
2021-03-14 13:00:00,3,7,1,5,1,2,0
2021-03-14 14:00:00,45,768,218,14,4,0,0
2021-03-14 15:00:00,7,28,1,12,2,0,0
2021-03-14 16:00:00,28,645,76,10,3,0,0
2021-03-14 17:00:00,32,84,4,15,5,0,0
2021-03-14 18:00:00,10,30,3,12,7,0,0
2021-03-14 19:00:00,0,14,3,8,0,0,0
2021-03-14 20:00:00,18,35,0,8,0,0,0
2021-03-14 21:00:00,13,44,6,9,1,0,0
2021-03-14 22:00:00,7,64,8,14,3,0,0
2021-03-14 23:00:00,0,3,0,5,4,0,0
2021-03-15 00:00:00,9,17,3,5,2,0,0
2021-03-15 01:00:00,3,7,0,3,1,0,0
2021-03-15 02:00:00,0,1,2,3,0,0,0
2021-03-15 03:00:00,10,19,2,7,1,0,0
2021-03-15 04:00:00,13,29,7,17,2,0,0
2021-03-15 05:00:00,1,0,0,1,0,0,0
2021-03-15 06:00:00,1,0,0,3,1,0,0
2021-03-15 07:00:00,0,2,1,3,1,0,0
2021-03-15 08:00:00,7,37,12,5,1,1,0
2021-03-15 09:00:00,5,25,1,3,1,0,0
2021-03-15 10:00:00,4,12,1,8,3,0,0
2021-03-15 11:00:00,19,78,6,13,5,0,0
2021-03-15 12:00:00,26,121,6,21,5,0,0
2021-03-15 13:00:00,17,84,6,24,7,0,0
2021-03-15 14:00:00,28,147,8,24,4,0,0
2021-03-15 15:00:00,86,476,43,61,8,1,0
2021-03-15 16:00:00,19,97,8,27,8,0,0
2021-03-15 17:00:00,8,48,4,18,3,0,0
2021-03-15 18:00:00,10,63,16,21,6,0,0
2021-03-15 19:00:00,28,185,14,24,10,0,0
2021-03-15 20:00:00,22,114,16,25,4,0,0
2021-03-15 21:00:00,35,99,2,24,2,0,0
2021-03-15 22:00:00,7,99,5,7,3,1,0
2021-03-15 23:00:00,15,35,3,15,4,0,0
2021-03-16 00:00:00,11,47,4,12,8,0,0
2021-03-16 01:00:00,49,204,9,7,2,0,0
2021-03-16 02:00:00,15,63,5,6,2,2,0
2021-03-16 03:00:00,2,18,1,8,4,0,0
2021-03-16 04:00:00,2,8,2,3,1,0,0
2021-03-16 05:00:00,0,0,0,2,0,0,0
2021-03-16 06:00:00,2,5,1,8,5,0,0
2021-03-16 07:00:00,7,9,1,2,0,0,0
2021-03-16 08:00:00,13,66,0,5,0,0,0
2021-03-16 09:00:00,1,1,0,2,1,0,0
2021-03-16 10:00:00,4,17,0,5,1,0,0
2021-03-16 11:00:00,17,49,5,16,3,0,0
2021-03-16 12:00:00,26,88,18,18,7,0,0
2021-03-16 13:00:00,54,197,17,39,7,0,0
2021-03-16 14:00:00,66,610,34,38,8,0,0
2021-03-16 15:00:00,37,58,5,29,4,0,0
2021-03-16 16:00:00,30,136,10,28,10,1,0
2021-03-16 17:00:00,24,78,5,22,6,1,0
2021-03-16 18:00:00,34,111,21,29,6,0,0
2021-03-16 19:00:00,114,659,129,37,12,0,0
2021-03-16 20:00:00,22,100,13,25,6,0,0
2021-03-16 21:00:00,11,30,5,13,4,0,0
2021-03-16 22:00:00,0,7,3,12,1,1,0
2021-03-16 23:00:00,13,49,4,12,5,0,0
2021-03-17 00:00:00,0,2,1,7,3,0,0
2021-03-17 01:00:00,0,0,0,4,1,0,0
2021-03-17 02:00:00,1,12,1,7,1,0,0
2021-03-17 03:00:00,3,11,1,10,4,0,0
2021-03-17 04:00:00,0,4,4,6,1,1,0
2021-03-17 05:00:00,1,9,2,4,1,0,0
